Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
21,,Fri Apr 01 11:15:56 EDT 2022,SimpleGrader.java,1648826156894,6636,6636,(I)17(R)1(I)2,0.95,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.16666666666666666,3.1666666666666665,0.0,[]
22,,Fri Apr 01 11:16:03 EDT 2022,SimpleGrader.java,1648826163822,-4968,-4968,(I)13(R)1(I)1(R)1(I)4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
23,,Fri Apr 01 11:16:00 EDT 2022,SimpleGrader.java,1648826160459,22333,0,(I)3(R)1(I)4(F)2(I)11,0.8571428571428571,0.0,0.0,9.523809523809524,0.0,0.0,0.9545454545454546,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.8181818181818182,0.0,[]
24,,Fri Apr 01 11:16:22 EDT 2022,SimpleGrader.java,1648826182900,14907,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,[]
25,,Fri Apr 01 11:16:37 EDT 2022,SimpleGrader.java,1648826197996,2934,2934,(I)3(R)4(I)8(R)3(I)3(R)1(I)1(R)1(I)1,0.64,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.5,8.0,0.0,[]
26,,Fri Apr 01 11:16:41 EDT 2022,SimpleGrader.java,1648826201239,4444,4444,(I)5(R)7(I)13,0.72,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.75,4.5,0.0,[]
27,,Fri Apr 01 11:16:45 EDT 2022,SimpleGrader.java,1648826205774,5246,5246,(I)16(R)1(I)8,0.96,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,4.8,0.0,[]
28,,Fri Apr 01 11:16:51 EDT 2022,SimpleGrader.java,1648826211111,24779,0,(I)6(R)3(I)1(R)1(I)2(R)1(I)9,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.20833333333333334,0.75,0.0,[]
29,,Fri Apr 01 11:17:15 EDT 2022,SimpleGrader.java,1648826235955,14521,0,(I)8(R)6(I)7(R)1(I)3,0.72,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.5,1.2857142857142858,0.0,[]
30,,Fri Apr 01 11:17:31 EDT 2022,SimpleGrader.java,1648826251277,5808,5808,(I)1(R)1(I)21,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.2,4.4,0.0,[]
31,,Fri Apr 01 11:17:38 EDT 2022,SimpleGrader.java,1648826258037,43695,0,(I)1(F)4(I)1(F)2(I)15(R)1,0.7083333333333334,0.0,0.0,25.0,0.0,0.0,0.5581395348837209,0.0,0.0,0.13953488372093023,0.0,0.023255813953488372,0.3953488372093023,0.0,[]
32,,Fri Apr 01 11:18:21 EDT 2022,SimpleGrader.java,1648826301872,6418,6418,(R)7(I)2(R)1(I)15,0.68,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,2.8333333333333335,0.0,[]
33,,Fri Apr 01 11:18:28 EDT 2022,SimpleGrader.java,1648826308373,10853,0,(I)4(R)6(I)15,0.76,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.6,1.9,0.0,[]
34,,Fri Apr 01 11:18:39 EDT 2022,SimpleGrader.java,1648826319370,-5057,-5057,(I)6(R)3(I)2(R)2(I)5(R)2(I)2(R)1(I)2,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
35,,Fri Apr 01 11:18:34 EDT 2022,SimpleGrader.java,1648826314418,16319,0,(I)4(R)1(I)1(R)1(I)3(R)1(I)9(R)1(I)2(R)1(I)1,0.8,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.3125,1.25,0.0,[]
36,,Fri Apr 01 11:18:50 EDT 2022,SimpleGrader.java,1648826330979,4770,4770,(I)7(R)1(I)1(R)1(I)1(R)1(I)13,0.88,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.75,5.5,0.0,[]
37,,Fri Apr 01 11:18:57 EDT 2022,SimpleGrader.java,1648826337010,117735,0,(I)6(F)4(I)8,0.7777777777777778,0.0,0.0,22.22222222222222,0.0,0.0,0.15384615384615385,0.0,0.0,0.03418803418803419,0.0,0.0,0.11965811965811966,0.0,[]
